t,fe0,fe3,ex,ew,ux,uw,x,y,z,b,vel,spindle_on,spindle_rpm
687.950,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
688.050,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
688.151,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
688.251,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
688.352,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
688.453,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
688.553,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
688.654,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
688.754,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
688.855,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
688.955,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
689.056,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
689.157,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
689.257,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
689.358,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
689.459,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
689.559,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
689.660,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
689.761,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
689.862,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
689.962,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
690.063,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
690.164,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
690.269,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
690.370,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
690.471,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
690.571,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
690.672,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
690.773,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
690.874,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
690.974,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
691.075,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
691.176,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
691.276,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
691.377,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
691.477,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
691.578,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
691.678,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
691.779,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
691.879,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
691.980,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
692.080,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
692.182,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
692.282,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
692.383,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
692.484,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
692.585,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
692.687,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
692.787,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
692.888,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
692.989,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
693.090,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
693.190,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
693.292,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
693.393,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
693.494,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
693.595,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
693.696,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
693.797,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
693.897,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
693.998,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
694.098,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
694.200,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
694.301,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
694.401,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
694.504,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
694.604,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
694.705,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
694.805,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
694.906,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
695.006,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
695.107,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
695.207,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
695.308,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
695.409,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
695.509,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
695.610,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
695.711,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
695.811,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
695.912,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
696.013,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
696.114,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
696.216,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
696.317,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
696.417,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
696.518,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
696.619,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
696.720,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
696.821,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
696.921,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
697.022,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
697.123,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
697.224,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
697.325,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
697.426,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
697.527,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
697.628,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
697.729,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
697.829,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
697.930,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
698.031,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
698.132,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
698.233,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
698.334,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
698.435,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
698.536,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
698.637,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
698.738,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
698.839,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
698.939,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
699.040,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
699.141,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
699.241,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
699.342,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
699.443,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
699.544,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
699.645,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
699.745,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
699.846,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
699.947,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
700.047,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
700.148,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
700.248,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
700.349,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
700.450,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
700.551,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
700.652,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
700.753,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
700.855,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
700.955,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
701.056,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
701.158,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
701.258,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
701.359,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
701.459,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
701.560,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
701.661,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
701.761,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
701.862,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
701.963,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
702.063,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
702.164,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
702.265,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
702.365,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
702.466,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
702.566,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
702.667,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
702.768,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
702.868,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
702.969,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
703.071,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
703.171,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
703.272,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
703.373,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
703.474,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
703.575,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
703.675,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
703.776,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
703.877,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
703.977,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
704.078,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
704.179,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
704.281,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
704.382,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
704.483,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
704.583,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
704.684,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
704.785,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
704.886,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
704.986,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
705.087,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
705.188,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
705.289,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
705.389,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
705.490,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
705.590,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
705.691,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
705.792,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
705.893,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
705.993,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
706.094,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
706.196,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
706.297,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
706.397,0.000000,0.000000,-0.0000000,+0.0000000,+0.000000,+0.000000,-3729.3600,-841.0840,-161.5273,80510.632,0.0000,0,0
